"REF_DATE","GEO","DGUID","Variable","Product category","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020","Quebec","2021A000224","Collected plastic sent directly for disposal or diversion","Vehicles","Tonnes","287","units","0","v1331407427","6.7.14","218228","","","","0"
"2020","Quebec","2021A000224","Collected plastic sent directly for disposal or diversion","Other products","Tonnes","287","units","0","v1331407428","6.7.15","226474","","","","0"
"2020","Quebec","2021A000224","Diverted plastic waste and scrap sent for material recovery","Total, all product categories","Tonnes","287","units","0","v1331407429","6.8.1","365664","","","","0"
"2020","Quebec","2021A000224","Diverted plastic waste and scrap sent for material recovery","Construction materials","Tonnes","287","units","0","v1331407430","6.8.2","2065","","","","0"
"2020","Quebec","2021A000224","Diverted plastic waste and scrap sent for material recovery","Electrical and electronic equipment","Tonnes","287","units","0","v1331407431","6.8.3","11091","","","","0"
"2020","Quebec","2021A000224","Diverted plastic waste and scrap sent for material recovery","Packaging","Tonnes","287","units","0","v1331407432","6.8.7","129944","","","","0"
"2020","Quebec","2021A000224","Diverted plastic waste and scrap sent for material recovery","Agriculture film","Tonnes","287","units","0","v1331407433","6.8.12","947","","","","0"
"2020","Quebec","2021A000224","Diverted plastic waste and scrap sent for material recovery","Textiles","Tonnes","287","units","0","v1331407434","6.8.13","0","","","","0"
"2020","Quebec","2021A000224","Diverted plastic waste and scrap sent for material recovery","Vehicles","Tonnes","287","units","0","v1331407435","6.8.14","218228","","","","0"
"2020","Quebec","2021A000224","Diverted plastic waste and scrap sent for material recovery","Other products","Tonnes","287","units","0","v1331407436","6.8.15","3388","","","","0"
"2020","Quebec","2021A000224","Disposed plastic waste and scrap not diverted for material recovery","Total, all product categories","Tonnes","287","units","0","v1331407437","6.9.1","729746","","","","0"
"2020","Quebec","2021A000224","Disposed plastic waste and scrap not diverted for material recovery","Construction materials","Tonnes","287","units","0","v1331407438","6.9.2","36421","","","","0"
"2020","Quebec","2021A000224","Disposed plastic waste and scrap not diverted for material recovery","Electrical and electronic equipment","Tonnes","287","units","0","v1331407439","6.9.3","88509","","","","0"
"2020","Quebec","2021A000224","Disposed plastic waste and scrap not diverted for material recovery","Packaging","Tonnes","287","units","0","v1331407440","6.9.7","321457","","","","0"
"2020","Quebec","2021A000224","Disposed plastic waste and scrap not diverted for material recovery","Agriculture film","Tonnes","287","units","0","v1331407441","6.9.12","3118","","","","0"
"2020","Quebec","2021A000224","Disposed plastic waste and scrap not diverted for material recovery","Textiles","Tonnes","287","units","0","v1331407442","6.9.13","57155","","","","0"
"2020","Quebec","2021A000224","Disposed plastic waste and scrap not diverted for material recovery","Vehicles","Tonnes","287","units","0","v1331407443","6.9.14","0","","","","0"
"2020","Quebec","2021A000224","Disposed plastic waste and scrap not diverted for material recovery","Other products","Tonnes","287","units","0","v1331407444","6.9.15","223086","","","","0"
"2020","Quebec","2021A000224","Sorted and baled plastic waste and scrap sent for further processing","Total, all product categories","Tonnes","287","units","0","v1331407445","6.10.1","125107","","","","0"
"2020","Quebec","2021A000224","Sorted and baled plastic waste and scrap sent for further processing","Construction materials","Tonnes","287","units","0","v1331407446","6.10.2","1784","","","","0"
"2020","Quebec","2021A000224","Sorted and baled plastic waste and scrap sent for further processing","Electrical and electronic equipment","Tonnes","287","units","0","v1331407447","6.10.3","5061","","","","0"
"2020","Quebec","2021A000224","Sorted and baled plastic waste and scrap sent for further processing","Packaging","Tonnes","287","units","0","v1331407448","6.10.7","112375","","","","0"
"2020","Quebec","2021A000224","Sorted and baled plastic waste and scrap sent for further processing","Agriculture film","Tonnes","287","units","0","v1331407449","6.10.12","777","","","","0"
"2020","Quebec","2021A000224","Sorted and baled plastic waste and scrap sent for further processing","Textiles","Tonnes","287","units","0","v1331407450","6.10.13","0","","","","0"
"2020","Quebec","2021A000224","Sorted and baled plastic waste and scrap sent for further processing","Vehicles","Tonnes","287","units","0","v1331407451","6.10.14","2182","","","","0"
"2020","Quebec","2021A000224","Sorted and baled plastic waste and scrap sent for further processing","Other products","Tonnes","287","units","0","v1331407452","6.10.15","2927","","","","0"
"2020","Quebec","2021A000224","Residual plastic waste and scrap sent for disposal by primary processors","Total, all product categories","Tonnes","287","units","0","v1331407453","6.11.1","240557","","","","0"
"2020","Quebec","2021A000224","Residual plastic waste and scrap sent for disposal by primary processors","Construction materials","Tonnes","287","units","0","v1331407454","6.11.2","281","","","","0"
"2020","Quebec","2021A000224","Residual plastic waste and scrap sent for disposal by primary processors","Electrical and electronic equipment","Tonnes","287","units","0","v1331407455","6.11.3","6030","","","","0"
"2020","Quebec","2021A000224","Residual plastic waste and scrap sent for disposal by primary processors","Packaging","Tonnes","287","units","0","v1331407456","6.11.7","17570","","","","0"
"2020","Quebec","2021A000224","Residual plastic waste and scrap sent for disposal by primary processors","Agriculture film","Tonnes","287","units","0","v1331407457","6.11.12","171","","","","0"
"2020","Quebec","2021A000224","Residual plastic waste and scrap sent for disposal by primary processors","Textiles","Tonnes","287","units","0","v1331407458","6.11.13","0","","","","0"
"2020","Quebec","2021A000224","Residual plastic waste and scrap sent for disposal by primary processors","Vehicles","Tonnes","287","units","0","v1331407459","6.11.14","216046","","","","0"
"2020","Quebec","2021A000224","Residual plastic waste and scrap sent for disposal by primary processors","Other products","Tonnes","287","units","0","v1331407460","6.11.15","461","","","","0"
"2020","Quebec","2021A000224","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Total, all product categories","Tonnes","287","units","0","v1331407461","6.12.1","14770","","","","0"
"2020","Quebec","2021A000224","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Construction materials","Tonnes","287","units","0","v1331407462","6.12.2","-1270","","","","0"
"2020","Quebec","2021A000224","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Electrical and electronic equipment","Tonnes","287","units","0","v1331407463","6.12.3","481","","","","0"
"2020","Quebec","2021A000224","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Packaging","Tonnes","287","units","0","v1331407464","6.12.7","15154","","","","0"
"2020","Quebec","2021A000224","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Agriculture film","Tonnes","287","units","0","v1331407465","6.12.12","0","","","","0"
"2020","Quebec","2021A000224","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Vehicles","Tonnes","287","units","0","v1331407467","6.12.14","0","","","","0"
"2020","Quebec","2021A000224","Net trade (imports less exports) of sorted and baled plastic waste and scrap","Other products","Tonnes","287","units","0","v1331407468","6.12.15","405","","","","0"
"2020","Quebec","2021A000224","Recycled plastic pellets and flakes ready for use in production of new products","Total, all product categories","Tonnes","287","units","0","v1331407469","6.13.1","115868","","","","0"
"2020","Quebec","2021A000224","Recycled plastic pellets and flakes ready for use in production of new products","Construction materials","Tonnes","287","units","0","v1331407470","6.13.2","411","","","","0"
"2020","Quebec","2021A000224","Recycled plastic pellets and flakes ready for use in production of new products","Electrical and electronic equipment","Tonnes","287","units","0","v1331407471","6.13.3","4543","","","","0"
"2020","Quebec","2021A000224","Recycled plastic pellets and flakes ready for use in production of new products","Packaging","Tonnes","287","units","0","v1331407472","6.13.7","105781","","","","0"
"2020","Quebec","2021A000224","Recycled plastic pellets and flakes ready for use in production of new products","Agriculture film","Tonnes","287","units","0","v1331407473","6.13.12","668","","","","0"
"2020","Quebec","2021A000224","Recycled plastic pellets and flakes ready for use in production of new products","Vehicles","Tonnes","287","units","0","v1331407475","6.13.14","1855","","","","0"
"2020","Quebec","2021A000224","Recycled plastic pellets and flakes ready for use in production of new products","Other products","Tonnes","287","units","0","v1331407476","6.13.15","2609","","","","0"
"2020","Quebec","2021A000224","Residual plastic waste and scrap sent for disposal by final processors","Total, all product categories","Tonnes","287","units","0","v1331407477","6.14.1","24009","","","","0"
"2020","Quebec","2021A000224","Residual plastic waste and scrap sent for disposal by final processors","Construction materials","Tonnes","287","units","0","v1331407478","6.14.2","103","","","","0"
"2020","Quebec","2021A000224","Residual plastic waste and scrap sent for disposal by final processors","Electrical and electronic equipment","Tonnes","287","units","0","v1331407479","6.14.3","999","","","","0"
"2020","Quebec","2021A000224","Residual plastic waste and scrap sent for disposal by final processors","Packaging","Tonnes","287","units","0","v1331407480","6.14.7","21748","","","","0"
"2020","Quebec","2021A000224","Residual plastic waste and scrap sent for disposal by final processors","Agriculture film","Tonnes","287","units","0","v1331407481","6.14.12","109","","","","0"
"2020","Quebec","2021A000224","Residual plastic waste and scrap sent for disposal by final processors","Vehicles","Tonnes","287","units","0","v1331407483","6.14.14","327","","","","0"
"2020","Quebec","2021A000224","Residual plastic waste and scrap sent for disposal by final processors","Other products","Tonnes","287","units","0","v1331407484","6.14.15","723","","","","0"
